 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
608,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09923-04977,3.858E-4,1.307,0.080,0.083,69.125,137.806,0.014,0.028,0.698,2.000,0.500,1.000
609,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09929-07997,0.002,1.168,0.135,0.278,111.042,137.875,0.069,0.069,0.377,1.726,0.579,0.686
610,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09926-04983,0.024,1.266,0.408,0.722,69.125,137.778,0.181,0.181,0.572,1.046,0.956,0.911
611,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09952-04342,0.026,0.904,0.382,0.750,60.236,138.125,0.153,0.208,0.586,1.273,0.785,0.938
612,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09959-08178,0.016,1.259,0.317,0.583,113.514,138.250,0.139,0.153,0.577,1.065,0.939,0.905
613,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09968-05565,1.929E-4,1.273,0.000,0.056,77.292,138.444,0.014,0.014,0.785,1.000,1.000,1.000
614,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09970-05569,0.004,1.181,0.184,0.306,77.319,138.431,0.069,0.083,0.571,1.156,0.865,0.863
615,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09981-03909,0.008,1.840,0.324,0.389,54.250,138.583,0.097,0.097,0.641,1.234,0.810,0.920
616,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10021-04048,1.929E-4,1.105,0.000,0.056,56.222,139.181,0.014,0.014,0.785,1.000,1.000,1.000
617,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10033-04941,0.004,0.864,0.245,0.306,68.583,139.319,0.083,0.056,0.493,1.450,0.690,0.864
618,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10033-05400,0.002,0.787,0.179,0.222,74.986,139.319,0.042,0.069,0.589,1.579,0.633,0.889
619,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10032-03411,0.024,2.030,0.296,0.694,47.292,139.250,0.167,0.181,0.613,1.053,0.949,0.928
620,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10048-05202,0.002,1.503,0.217,0.222,72.222,139.528,0.056,0.056,0.442,1.192,0.839,0.750
621,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10049-10576,0.004,0.746,0.079,0.278,146.861,139.542,0.069,0.069,0.660,1.147,0.872,0.933
622,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10050-04413,0.007,1.004,0.200,0.389,61.250,139.542,0.097,0.097,0.593,1.241,0.806,0.881
623,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10096-04486,0.030,0.803,0.104,0.806,62.208,140.125,0.208,0.194,0.590,1.097,0.911,0.929
624,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10115-07147,0.020,0.827,0.174,0.667,99.194,140.403,0.153,0.167,0.578,1.088,0.919,0.918
625,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10127-03567,0.011,1.326,0.249,0.528,49.500,140.583,0.097,0.153,0.487,1.574,0.635,0.875
626,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10143-04464,0.004,1.592,0.223,0.278,61.972,140.833,0.056,0.083,0.691,1.484,0.674,0.957
627,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10162-03851,1.929E-4,1.071,0.000,0.056,53.486,141.139,0.014,0.014,0.785,1.000,1.000,1.000
628,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10164-03852,1.929E-4,1.455,0.000,0.056,53.500,141.167,0.014,0.014,0.785,1.000,1.000,1.000
629,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10164-07915,0.006,1.093,0.134,0.361,109.889,141.125,0.097,0.083,0.576,1.456,0.687,0.861
630,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10171-03863,3.858E-4,1.409,0.064,0.083,53.639,141.264,0.028,0.014,0.698,2.000,0.500,1.000
631,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10165-03854,0.029,1.236,0.316,1.389,53.417,141.069,0.222,0.236,0.191,1.346,0.743,0.685
632,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10177-05175,0.023,1.825,0.390,0.722,71.792,141.264,0.181,0.167,0.558,1.154,0.866,0.913
633,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10180-10953,0.011,1.077,0.160,0.528,152.056,141.333,0.139,0.111,0.505,1.334,0.749,0.879
634,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10189-04489,0.011,1.078,0.132,0.583,62.278,141.458,0.153,0.125,0.420,1.388,0.720,0.819
635,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10212-03846,0.021,1.486,0.322,0.639,53.333,141.764,0.167,0.153,0.653,1.066,0.938,0.940
636,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10213-08888,0.011,1.694,0.241,0.500,123.389,141.792,0.125,0.125,0.553,1.277,0.783,0.870
637,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10225-03618,0.013,1.840,0.346,0.528,50.194,141.944,0.125,0.139,0.600,1.066,0.938,0.914
638,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10243-04882,0.013,0.962,0.125,0.528,67.750,142.194,0.125,0.139,0.592,1.162,0.861,0.913
639,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10251-09187,0.014,1.300,0.204,0.556,127.528,142.319,0.153,0.125,0.558,1.448,0.690,0.904
640,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10283-04507,5.787E-4,1.586,0.126,0.139,62.583,142.806,0.042,0.028,0.377,2.702,0.370,0.667
641,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10284-05551,0.022,1.997,0.454,0.694,77.014,142.750,0.181,0.167,0.583,1.120,0.893,0.910
642,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10288-04508,0.004,1.271,0.257,0.306,62.583,142.847,0.069,0.083,0.545,1.480,0.676,0.840
643,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10299-04146,0.004,1.537,0.261,0.306,57.542,143.014,0.083,0.069,0.571,1.574,0.635,0.863
644,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10349-10373,0.003,1.462,0.170,0.250,144.042,143.708,0.056,0.069,0.621,1.532,0.653,0.889
645,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10373-07186,1.929E-4,0.686,0.000,0.056,99.806,144.069,0.014,0.014,0.785,1.000,1.000,1.000
646,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10372-08584,0.004,1.351,0.212,0.278,119.181,144.028,0.083,0.056,0.597,1.548,0.646,0.905
647,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10371-07189,0.010,1.011,0.320,0.583,99.778,143.972,0.139,0.139,0.370,1.002,0.998,0.738
648,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10453-05110,0.017,1.539,0.329,0.611,70.903,145.111,0.139,0.153,0.565,1.151,0.869,0.911
649,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10477-06543,0.004,1.769,0.450,0.333,90.833,145.486,0.097,0.069,0.436,2.019,0.495,0.755
650,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10490-10423,0.007,1.749,0.475,0.417,144.708,145.653,0.111,0.097,0.517,1.526,0.655,0.851
651,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10511-04786,0.009,1.848,0.348,0.444,66.417,145.944,0.111,0.097,0.552,1.286,0.778,0.882
652,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10514-10684,5.787E-4,1.811,0.201,0.111,148.375,146.014,0.028,0.028,0.589,1.464,0.683,0.857
653,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10514-10686,0.008,2.084,0.351,0.417,148.361,145.986,0.111,0.097,0.586,1.009,0.991,0.884
654,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10530-07244,0.006,1.250,0.325,0.389,100.556,146.208,0.111,0.083,0.513,1.382,0.724,0.853
655,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10540-08408,0.031,1.506,0.593,0.806,116.681,146.292,0.208,0.194,0.609,1.051,0.951,0.926
656,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10573-07139,0.020,1.313,0.373,0.639,99.083,146.764,0.153,0.167,0.630,1.109,0.902,0.930
657,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10581-06143,0.007,1.362,0.260,0.389,85.278,146.917,0.097,0.097,0.609,1.096,0.912,0.884
658,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10651-09252,0.002,1.548,0.168,0.222,128.472,147.917,0.069,0.042,0.442,2.013,0.497,0.783
659,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10719-05095,3.858E-4,1.362,0.077,0.111,70.750,148.861,0.028,0.028,0.393,2.646,0.378,0.667
660,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10717-05090,0.009,1.337,0.598,0.528,70.639,148.792,0.125,0.125,0.392,1.414,0.707,0.789
661,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10756-06273,1.929E-4,1.500,0.000,0.056,87.125,149.389,0.014,0.014,0.785,1.000,1.000,1.000
662,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10756-07999,1.929E-4,1.500,0.000,0.056,111.097,149.389,0.014,0.014,0.785,1.000,1.000,1.000
663,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10753-06270,0.011,1.974,0.333,0.528,87.028,149.278,0.111,0.139,0.505,1.215,0.823,0.872
664,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10760-04344,0.003,2.099,0.426,0.250,60.306,149.417,0.056,0.069,0.621,1.447,0.691,0.889
665,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10793-05980,0.028,0.942,0.116,0.806,82.972,149.792,0.167,0.222,0.545,1.367,0.731,0.910
666,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10801-06571,0.022,1.186,0.149,0.667,91.181,149.931,0.167,0.167,0.627,1.133,0.883,0.935
667,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10827-08389,0.013,1.668,0.222,0.611,116.444,150.306,0.139,0.139,0.422,1.223,0.817,0.844
668,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10850-06931,0.014,1.072,0.211,0.556,96.194,150.625,0.139,0.139,0.581,1.128,0.886,0.897
669,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10875-04646,0.005,1.802,0.329,0.361,64.500,151.000,0.069,0.097,0.465,1.578,0.634,0.847
670,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:10969-07725,0.018,1.411,0.320,0.611,107.222,152.278,0.153,0.153,0.604,1.120,0.893,0.912
671,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11155-05475,0.007,1.178,0.137,0.417,76.000,154.889,0.097,0.097,0.531,1.280,0.781,0.884
672,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11210-04625,0.014,1.130,0.130,0.556,64.167,155.625,0.139,0.139,0.573,1.078,0.928,0.890
673,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11256-07039,0.006,2.150,0.302,0.361,97.722,156.292,0.083,0.097,0.595,1.233,0.811,0.877
674,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11288-05104,0.008,0.871,0.111,0.417,70.833,156.736,0.111,0.097,0.572,1.148,0.871,0.872
675,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11331-06770,0.001,2.504,0.190,0.167,94.014,157.361,0.042,0.042,0.611,1.069,0.936,0.875
676,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11340-07122,0.011,1.173,0.126,0.500,98.847,157.444,0.139,0.111,0.572,1.154,0.866,0.894
677,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11455-04974,0.016,1.353,0.211,0.611,69.014,159.014,0.139,0.167,0.552,1.129,0.886,0.899
678,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11497-04358,0.004,0.975,0.129,0.389,60.486,159.639,0.097,0.083,0.337,1.599,0.625,0.700
679,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11523-07224,0.002,1.164,0.188,0.278,100.306,160.014,0.056,0.056,0.283,1.355,0.738,0.643
680,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11558-06249,0.029,1.233,0.266,0.806,86.681,160.444,0.222,0.181,0.553,1.172,0.854,0.905
681,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11645-06367,0.006,1.018,0.151,0.694,88.361,161.667,0.139,0.139,0.166,1.736,0.576,0.465
682,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11678-06145,0.015,0.977,0.126,0.583,85.278,162.125,0.139,0.139,0.556,1.031,0.970,0.907
683,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11795-06777,0.013,1.160,0.179,0.500,94.069,163.764,0.125,0.125,0.659,1.071,0.934,0.938
684,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11854-06681,0.014,1.521,0.256,0.556,92.736,164.569,0.125,0.153,0.558,1.144,0.874,0.887
685,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11863-05053,0.002,1.602,0.235,0.222,70.167,164.736,0.042,0.069,0.491,1.577,0.634,0.800
686,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11886-05498,0.032,1.181,0.512,0.833,76.264,164.986,0.208,0.208,0.572,1.111,0.900,0.919
687,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:11916-05238,0.012,1.271,0.242,0.500,72.694,165.444,0.125,0.125,0.611,1.057,0.946,0.913
