 ,Label,Area,Mean,StdDev,Min,Max,Perim.
10070,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04314-08220,38.569,2.508,0.374,1.706,3.417,23.837
10071,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04311-06690,129.659,2.531,0.344,1.765,3.455,43.831
10072,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04322-07841,0.410,2.100,0.000,2.100,2.100,2.562
10073,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04318-07836,41.442,1.980,0.398,1.188,3.000,25.429
10074,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04339-04909,2.872,1.784,0.178,1.600,2.067,5.435
10075,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04364-10275,34.877,2.418,0.361,1.600,3.714,22.181
10076,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04366-08400,37.338,2.575,0.523,1.455,4.000,25.118
10077,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04390-06742,7.386,1.759,0.242,1.412,2.333,10.185
10078,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04394-06742,0.410,2.231,0.000,2.231,2.231,2.562
10079,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04454-06427,14.771,2.090,0.534,1.273,3.500,14.714
10080,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04458-06433,1.231,1.559,0.106,1.455,1.667,3.624
10081,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04463-09835,55.392,2.403,0.525,1.304,3.559,27.305
10082,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04477-08372,30.363,3.064,0.954,1.333,5.500,19.994
10083,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04519-04091,2.462,2.003,0.219,1.714,2.286,5.435
10084,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04527-08724,9.027,2.385,0.287,1.727,2.789,11.621
10085,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04525-03752,121.453,2.771,0.559,1.619,4.318,42.019
10086,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04539-09306,12.309,2.110,0.298,1.611,2.692,13.433
10087,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04579-10816,0.821,1.650,0.212,1.500,1.800,3.843
10088,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04577-02966,223.210,2.413,0.394,1.370,3.684,56.578
10089,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04579-04398,128.428,2.873,0.844,1.167,5.105,42.239
10090,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04601-09519,60.316,2.098,0.631,0.935,3.583,31.459
10091,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04603-03311,131.300,2.227,0.376,1.263,3.400,44.206
10092,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04612-07607,22.978,3.250,0.453,1.917,4.125,17.276
10093,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04626-09926,1.231,1.468,0.139,1.316,1.588,5.124
10094,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04624-04603,22.567,2.475,0.361,1.833,3.444,17.432
10095,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04624-10195,59.085,2.745,0.383,1.933,3.900,30.178
10096,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04654-06993,0.410,1.824,0.000,1.824,1.824,2.562
10097,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04657-06995,0.821,2.292,0.059,2.250,2.333,3.843
10098,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04657-06990,4.103,2.135,0.258,1.842,2.733,11.246
10099,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04663-11926,0.821,2.486,0.570,2.083,2.889,3.624
10100,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04664-11924,0.821,2.000,0.118,1.917,2.083,3.843
10101,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04666-11923,0.410,2.556,0.000,2.556,2.556,2.562
10102,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04680-09279,37.749,1.862,0.547,1.071,3.190,24.963
10103,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04710-04445,87.807,2.486,0.381,1.588,3.533,34.397
10104,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04726-06281,52.110,1.742,0.193,1.269,2.300,27.461
10105,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04747-08978,54.161,2.627,0.597,1.462,4.000,26.555
10106,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04759-09588,68.112,2.294,0.464,1.304,3.545,30.929
10107,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04781-07785,59.906,1.830,0.298,0.879,2.667,28.367
10108,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04797-09144,0.410,2.444,0.000,2.444,2.444,2.562
10109,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04821-02772,0.410,2.800,0.000,2.800,2.800,2.562
10110,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04827-02766,0.410,2.909,0.000,2.909,2.909,2.562
10111,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04827-02773,1.641,3.142,0.637,2.545,4.000,6.406
10112,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04827-02767,20.516,2.947,0.469,2.333,5.500,28.677
10113,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04827-09734,32.825,2.797,0.435,2.000,3.889,25.429
10114,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04838-06511,0.410,2.333,0.000,2.333,2.333,2.562
10115,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04846-07115,29.953,3.295,0.791,2.091,5.714,20.369
10116,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04847-06510,85.345,2.393,0.315,1.733,3.364,39.237
10117,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04855-02772,30.773,2.552,0.560,1.444,4.222,20.369
10118,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04872-06913,102.989,2.214,0.672,1.052,4.417,44.206
10119,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04887-07861,16.413,1.489,0.334,0.846,2.357,15.089
10120,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04892-07321,6.565,2.465,0.376,2.000,3.250,19.243
10121,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04899-03406,0.410,2.188,0.000,2.188,2.188,2.562
10122,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04906-03410,0.410,2.200,0.000,2.200,2.200,2.562
10123,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04921-03416,0.410,2.000,0.000,2.000,2.000,2.562
10124,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04921-02901,59.906,1.837,0.696,0.841,3.951,29.272
10125,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04960-04127,32.825,1.990,0.351,1.042,2.875,23.773
10126,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04969-03180,20.516,1.612,0.197,1.067,2.000,16.901
10127,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04970-04708,7.796,2.261,0.341,1.600,3.000,9.434
10128,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04977-03046,0.821,2.334,0.170,2.214,2.455,3.843
10129,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04979-03043,2.052,2.045,0.331,1.667,2.364,4.905
10130,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04983-03075,14.771,2.004,0.302,1.524,2.524,13.808
10131,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04993-02834,83.294,2.470,0.621,1.370,3.833,34.022
10132,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05003-04252,56.623,2.248,0.360,1.462,3.250,28.367
10133,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05012-08463,0.410,2.500,0.000,2.500,2.500,2.562
10134,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05013-08464,0.410,2.250,0.000,2.250,2.250,2.562
10135,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05011-08461,10.668,2.303,0.351,1.688,3.000,16.150
10136,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05016-02600,2.462,2.479,0.532,1.909,3.250,6.406
10137,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05018-02603,0.821,2.883,0.401,2.600,3.167,3.843
10138,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05010-04450,96.013,2.565,0.607,1.389,4.333,36.209
10139,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05017-09427,10.258,1.418,0.188,1.036,1.760,11.466
10140,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05019-07733,81.652,2.102,0.312,1.391,2.861,33.646
10141,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05040-03764,51.289,1.543,0.460,0.972,3.375,28.897
10142,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05046-07878,95.193,2.355,0.447,1.231,4.000,36.895
10143,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05121-03825,45.955,2.185,0.371,1.450,3.333,26.180
10144,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05145-04264,31.594,2.508,0.407,1.625,3.778,22.711
10145,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05151-10208,64.419,2.957,0.739,1.625,4.944,30.554
10146,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05151-07160,89.038,2.349,0.331,1.522,3.667,36.520
10147,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05223-02217,6.155,1.221,0.369,0.647,1.952,8.373
10148,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05220-05309,34.056,2.232,0.376,1.533,3.125,23.617
10149,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05221-07505,18.054,2.009,0.246,1.524,2.500,16.370
10150,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05257-09985,29.953,2.471,0.524,1.526,3.615,19.838
10151,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05272-08457,6.565,2.498,0.320,2.000,3.100,8.903
10152,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05281-05217,21.336,3.395,0.428,2.400,4.500,16.746
10153,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05336-07974,98.065,2.226,0.509,1.111,3.692,37.490
10154,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05346-05292,0.821,1.967,0.047,1.933,2.000,3.843
10155,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05349-05285,0.410,2.385,0.000,2.385,2.385,2.562
10156,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05345-05285,55.392,2.345,0.322,1.688,3.333,42.266
10157,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05396-03116,0.410,2.222,0.000,2.222,2.222,2.562
10158,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05396-03125,0.410,2.500,0.000,2.500,2.500,2.562
10159,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05398-03118,24.619,2.259,0.250,1.650,2.857,35.925
10160,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05403-08558,2.872,1.894,0.413,1.214,2.571,5.811
10161,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05437-04847,5.334,1.931,0.214,1.500,2.412,7.622
10162,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05452-04263,9.848,1.665,0.635,0.929,3.125,12.372
10163,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05456-04243,0.410,1.800,0.000,1.800,1.800,2.562
10164,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05458-04241,0.821,1.679,0.152,1.571,1.786,3.624
10165,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05463-04235,0.821,1.867,0.000,1.867,1.867,3.843
10166,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05464-04248,168.228,2.012,0.471,1.105,4.182,53.110
10167,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05491-04714,0.410,3.000,0.000,3.000,3.000,2.562
10168,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05493-04712,0.410,2.200,0.000,2.200,2.200,2.562
10169,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05495-04715,0.410,3.429,0.000,3.429,3.429,2.562
10170,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05496-03196,13.951,2.717,0.360,2.200,3.600,14.714
10171,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05494-04709,53.751,2.868,0.433,1.778,4.500,39.173
10172,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05506-07341,96.424,2.417,0.333,1.667,3.375,38.707
10173,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05523-09665,29.132,3.091,0.699,1.909,4.818,19.463
10174,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05537-09542,33.646,1.911,0.285,1.370,2.737,22.181
10175,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05561-09548,1.641,1.840,0.396,1.375,2.222,5.124
10176,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05561-09552,1.641,1.896,0.354,1.619,2.375,5.124
10177,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05564-09558,0.821,2.150,0.141,2.050,2.250,3.843
10178,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05569-09547,1.231,1.650,0.228,1.435,1.889,3.624
10179,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05569-09562,0.821,3.540,0.965,2.857,4.222,3.843
10180,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05571-09550,1.231,1.968,0.375,1.542,2.250,3.624
10181,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05568-09900,14.771,1.710,0.460,1.051,2.733,14.714
10182,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05577-09553,3.693,1.603,0.304,1.148,2.059,8.528
10183,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05574-07462,78.370,2.614,0.806,1.417,5.000,33.491
10184,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05622-10115,43.493,3.184,0.512,2.100,4.500,24.368
10185,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05630-06974,1.641,2.008,0.302,1.692,2.417,4.529
10186,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05631-09666,4.513,2.482,0.475,1.545,3.231,7.247
10187,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05628-09654,15.592,1.807,0.337,1.360,2.667,19.994
10188,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05635-09657,0.410,2.067,0.000,2.067,2.067,2.562
10189,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05630-06261,115.708,2.887,0.604,1.800,4.938,41.799
10190,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05641-09664,9.437,2.167,0.467,1.500,3.167,14.183
10191,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05645-09651,7.386,2.068,0.289,1.591,2.556,14.183
10192,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05649-09608,14.361,2.139,0.315,1.545,2.778,14.183
10193,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05639-09760,232.647,1.976,0.368,1.182,3.364,58.609
10194,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05655-09998,59.906,2.615,0.496,1.467,3.923,28.742
10195,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05668-08355,51.289,2.203,0.547,1.174,3.481,27.461
10196,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05670-04100,62.368,3.027,1.051,1.021,5.333,30.023
10197,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05702-04792,0.410,1.867,0.000,1.867,1.867,2.562
10198,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05710-04799,173.973,2.809,0.461,1.706,4.889,52.515
10199,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05726-09139,58.675,1.917,0.478,1.167,3.636,28.367
10200,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05737-07198,2.872,2.220,0.300,1.875,2.571,7.998
10201,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05766-07529,17.643,2.258,0.477,1.400,3.000,15.089
10202,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05773-10259,44.314,2.473,0.935,1.067,4.821,27.836
10203,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05784-10259,1.231,2.111,0.000,2.111,2.111,3.624
10204,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05784-10325,70.984,2.452,0.411,1.400,3.417,32.896
10205,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05827-04163,24.619,1.571,0.422,0.826,2.846,18.868
10206,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05889-04640,54.161,2.545,0.324,1.786,4.000,27.991
10207,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05899-05573,76.318,2.307,0.380,1.583,3.588,33.116
10208,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05897-06132,98.065,2.204,0.365,1.200,3.625,38.926
10209,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05915-07264,52.930,1.700,0.420,0.952,2.900,29.492
10210,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05943-09590,0.821,1.403,0.238,1.235,1.571,3.843
10211,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05942-09586,3.693,1.988,0.253,1.615,2.364,8.903
10212,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05942-09593,28.312,1.910,0.506,0.974,3.667,22.336
10213,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05952-10123,48.007,2.370,0.490,1.240,3.500,25.494
10214,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05956-05935,22.978,2.298,0.260,1.789,2.933,17.651
10215,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05952-07643,63.598,2.392,0.748,1.154,4.160,29.492
10216,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05956-03955,117.349,2.295,0.789,1.115,5.000,55.452
10217,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05980-10941,0.410,2.053,0.000,2.053,2.053,2.562
10218,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05985-09806,0.410,1.550,0.000,1.550,1.550,2.562
10219,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05982-09811,11.489,2.030,0.221,1.647,2.571,14.339
10220,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05982-10936,36.108,2.334,0.293,1.600,3.000,32.521
10221,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06004-08392,0.410,2.500,0.000,2.500,2.500,2.562
10222,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06004-08390,6.155,2.427,0.219,2.000,2.857,9.809
10223,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06003-05987,24.619,1.533,0.181,1.000,1.889,17.807
10224,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06023-09516,0.410,2.400,0.000,2.400,2.400,2.562
10225,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06026-09799,0.410,1.650,0.000,1.650,1.650,2.562
10226,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06013-09801,169.049,1.948,0.277,1.300,3.083,76.196
10227,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06032-09698,44.314,2.360,0.300,1.750,3.200,29.053
10228,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06068-10220,47.596,1.747,0.262,1.033,2.292,25.649
10229,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06077-06435,10.258,2.621,0.379,2.083,3.500,11.621
10230,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06087-02204,0.410,2.625,0.000,2.625,2.625,2.562
10231,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06078-09839,124.325,2.245,0.668,1.000,3.576,41.489
10232,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06084-05059,33.235,1.621,0.265,1.042,2.308,22.181
10233,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06090-02204,0.410,2.400,0.000,2.400,2.400,2.562
10234,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06091-07726,16.413,2.342,0.314,1.733,3.000,18.713
10235,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06110-09273,25.439,2.646,0.621,1.385,4.133,18.557
10236,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06121-05556,7.796,2.231,0.298,1.647,2.727,10.715
10237,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06144-08528,13.951,2.038,0.249,1.500,2.500,13.963
10238,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06159-06498,27.901,2.485,0.383,1.533,3.200,20.149
10239,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06177-08507,31.184,1.983,0.307,1.375,2.909,20.744
10240,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06182-06630,51.699,2.497,0.444,1.294,3.538,27.461
10241,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06187-06324,68.112,2.368,0.469,1.529,3.619,31.084
10242,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06233-10949,0.821,2.002,0.086,1.941,2.062,3.843
10243,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06232-09961,25.029,2.497,0.379,1.714,3.583,18.182
10244,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06236-08336,27.901,2.896,0.553,2.000,4.273,19.088
10245,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06241-03901,0.410,1.933,0.000,1.933,1.933,2.562
10246,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06246-10189,9.027,2.316,0.468,1.632,3.385,10.715
10247,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06242-10951,78.780,1.824,0.384,1.167,3.000,34.772
10248,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06249-11174,8.206,2.669,0.365,2.154,3.444,10.715
10249,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06285-06837,60.726,2.470,0.404,1.667,3.556,31.770
10250,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06300-03811,38.159,1.910,0.285,1.345,2.542,23.087
10251,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06306-07628,2.872,3.105,0.392,2.500,3.625,7.622
10252,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06304-05900,62.368,2.506,0.530,1.471,3.833,35.083
10253,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06318-10266,22.567,2.363,0.276,1.833,3.286,26.866
10254,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06335-01188,2.052,2.359,0.397,1.895,2.812,4.905
10255,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06332-08560,36.518,3.198,0.537,2.000,5.222,30.243
10256,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06363-11168,22.978,2.493,0.508,1.500,3.909,17.807
10257,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06362-01180,82.473,2.116,0.578,1.095,3.926,42.705
10258,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06390-07977,75.087,3.122,0.707,1.929,5.071,31.304
10259,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06413-07442,20.105,2.256,0.253,1.714,2.786,18.557
10260,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06422-11164,19.695,1.746,0.283,1.190,2.600,16.526
10261,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06423-07142,111.605,2.149,0.434,1.273,3.382,40.583
10262,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06425-09687,77.549,1.709,0.363,1.074,3.091,34.708
10263,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06444-06294,30.773,3.103,0.576,1.857,4.286,19.994
10264,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06463-12435,10.258,3.093,0.488,2.143,3.857,11.996
10265,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06484-04290,78.780,2.781,0.399,1.929,4.000,35.614
10266,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06491-07339,68.112,2.316,0.285,1.455,3.158,30.023
10267,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06501-09397,68.112,2.497,0.488,1.500,3.611,31.459
10268,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06513-05971,47.596,2.442,0.789,1.308,4.250,26.024
10269,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06518-08742,75.087,2.945,0.577,1.643,4.538,31.835
10270,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06551-06152,0.410,2.273,0.000,2.273,2.273,2.562
10271,slice0012_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:06577-04631,0.410,1.923,0.000,1.923,1.923,2.562
