 ,Label,Area,Mean,StdDev,Min,Max,Perim.
833,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09081-01338,29.132,3.232,0.774,1.692,5.500,19.463
834,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09092-04341,17.233,2.194,0.474,1.429,3.333,15.089
835,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09123-11666,7.386,2.526,0.228,2.067,3.000,11.621
836,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09123-05720,34.466,2.245,0.847,0.909,4.778,23.462
837,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09126-11617,29.953,1.893,0.409,1.138,3.071,20.524
838,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09133-06404,26.670,2.135,0.329,1.500,3.050,20.369
839,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09141-03249,15.182,2.969,0.490,2.182,3.857,14.183
840,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09158-05561,6.155,2.106,0.208,1.833,2.500,8.903
841,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09166-09650,1.641,1.969,0.165,1.812,2.188,5.124
842,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09166-11812,17.643,2.206,0.290,1.571,2.818,15.089
843,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09192-11715,20.516,2.979,0.722,1.875,4.750,16.526
844,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09192-04171,41.031,2.603,0.423,1.727,3.643,24.212
845,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09194-06011,18.054,2.947,0.769,1.571,4.778,15.464
846,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09207-10865,8.206,1.797,0.215,1.389,2.200,11.090
847,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09227-03292,48.827,2.050,0.262,1.528,3.000,26.180
848,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09228-05841,44.314,2.017,0.502,1.192,3.600,25.869
849,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09232-04169,15.592,2.905,0.679,1.625,4.222,14.183
850,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09236-11917,0.821,2.472,0.232,2.308,2.636,3.843
851,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09247-10540,32.415,2.114,0.379,1.346,3.062,21.430
852,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09284-05922,0.821,2.625,0.177,2.500,2.750,3.624
853,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09284-02980,35.697,2.129,0.334,1.367,2.900,22.181
854,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09290-05906,0.410,0.960,0.000,0.960,0.960,2.562
855,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09292-05908,83.704,1.889,0.569,0.935,3.727,58.014
856,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09304-09488,22.978,2.436,0.596,1.294,4.000,18.182
857,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09315-02780,14.361,2.722,0.557,1.696,3.947,14.183
858,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09325-04368,20.105,2.148,0.483,1.211,2.923,16.370
859,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09335-04016,12.309,1.627,0.327,1.000,2.500,13.963
860,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09343-02713,65.240,2.892,1.132,1.069,5.283,29.648
861,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09346-11504,38.569,2.099,0.835,1.095,4.500,22.556
862,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09348-06636,28.312,2.024,0.471,0.867,3.800,20.369
863,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09360-05012,19.695,2.162,0.436,1.320,3.182,15.840
864,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09393-05254,21.747,3.412,0.846,1.875,5.429,16.370
865,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09395-06002,6.155,1.839,0.279,1.462,2.375,9.059
866,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09409-10876,4.103,2.321,0.344,1.909,2.933,7.092
867,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09407-06009,48.007,2.602,0.830,1.267,4.905,27.991
868,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09416-06111,28.312,2.974,0.541,1.750,4.286,19.463
869,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09424-09361,11.489,1.462,0.541,0.784,2.923,11.621
870,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09428-04538,48.007,2.140,0.537,1.100,3.867,25.804
871,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09439-06522,28.312,2.287,0.457,1.500,3.500,20.744
872,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09460-03214,34.877,1.949,0.403,1.045,3.000,21.806
873,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09467-10632,1.231,3.080,0.648,2.364,3.625,4.529
874,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09469-02996,34.877,2.331,0.512,1.167,3.792,21.275
875,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09475-10637,99.296,2.034,0.661,0.825,4.600,38.926
876,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09483-04240,4.513,2.090,0.375,1.700,2.750,7.622
877,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09487-10636,6.975,4.618,1.155,2.700,7.000,12.372
878,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09493-04749,47.596,2.768,0.836,1.393,4.429,25.274
879,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09510-05442,3.693,2.305,0.297,1.929,2.714,6.716
880,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09518-05689,31.594,3.291,1.278,1.333,7.556,20.744
881,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09526-04947,61.547,2.559,0.779,1.000,4.241,29.272
882,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09528-04543,47.186,1.419,0.176,1.000,1.844,24.898
883,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09556-04141,15.182,2.247,0.331,1.750,3.200,14.183
884,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09585-05817,9.848,2.231,0.415,1.250,3.000,12.527
885,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09589-06590,7.796,1.989,0.338,1.167,2.750,10.185
886,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09593-10359,24.208,2.361,0.421,1.652,3.625,17.651
887,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09597-04696,0.821,2.136,0.064,2.091,2.182,3.843
888,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09604-07191,32.004,2.589,0.574,1.353,3.800,20.369
889,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09617-10499,2.462,1.548,0.272,1.235,1.909,5.811
890,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09615-10497,23.798,1.819,0.675,0.812,3.714,20.900
891,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09621-10882,19.285,1.684,0.199,1.310,2.158,15.995
892,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09628-06620,33.235,2.603,0.549,1.600,4.625,20.900
893,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09634-06280,0.821,2.167,0.000,2.167,2.167,3.624
894,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09636-06287,3.693,2.280,0.223,1.875,2.571,6.716
895,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09637-02891,34.056,1.676,0.269,0.861,2.286,21.120
896,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09641-09306,2.052,1.672,0.251,1.278,1.923,5.435
897,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09643-09310,0.410,2.455,0.000,2.455,2.455,2.562
898,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09640-07097,24.619,1.907,0.507,0.923,3.125,18.557
899,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09643-09300,3.693,1.630,0.470,1.143,2.667,8.153
900,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09647-09300,0.410,1.150,0.000,1.150,1.150,2.562
901,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09646-09310,1.641,2.363,0.439,2.000,3.000,4.529
902,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09646-09002,18.054,1.803,0.265,1.412,2.500,15.464
903,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09649-09300,0.410,1.529,0.000,1.529,1.529,2.562
904,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09649-09305,0.821,2.646,0.324,2.417,2.875,3.843
905,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09651-06218,22.157,2.517,0.403,1.778,3.375,17.276
906,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09653-12296,1.641,1.861,0.258,1.571,2.182,4.529
907,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09664-04920,27.491,2.611,0.586,1.444,4.250,18.713
908,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09672-09799,25.029,1.981,0.392,1.214,2.889,18.182
909,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09673-06944,25.850,2.597,0.442,1.786,3.636,18.182
910,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09674-01540,30.773,2.006,0.367,1.364,3.167,22.025
911,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09675-03198,40.621,3.048,0.765,1.571,4.462,24.212
912,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09690-04872,2.462,1.553,0.138,1.360,1.762,5.811
913,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09701-11903,1.641,2.067,0.308,1.769,2.500,4.905
914,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09710-10965,22.567,3.096,0.605,2.067,4.636,17.276
915,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09713-04249,57.444,1.654,0.648,0.737,4.222,33.646
916,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09719-06164,13.130,1.727,0.242,1.167,2.385,13.277
917,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09720-11606,26.260,2.176,0.436,1.200,3.263,18.933
918,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09730-05563,19.695,1.749,0.240,1.174,2.231,16.370
919,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09733-01777,40.621,2.355,0.528,1.152,4.444,23.993
920,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09738-09945,12.720,2.266,0.491,1.368,3.278,13.653
921,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09740-10433,3.693,2.237,0.322,1.588,2.615,7.247
922,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09736-09801,46.365,1.564,0.515,0.809,3.182,25.274
923,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09739-10554,25.029,2.289,0.441,1.364,3.160,19.088
924,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09744-03502,8.206,2.563,0.596,1.500,3.667,10.340
925,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09745-11381,2.052,2.012,0.246,1.778,2.400,5.435
926,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09742-04713,69.753,2.391,0.631,1.174,3.900,31.304
927,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09747-11401,2.872,2.350,0.409,1.733,2.800,6.716
928,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09744-10424,46.365,2.369,0.593,1.350,3.833,26.930
929,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09751-11406,0.410,2.889,0.000,2.889,2.889,2.562
930,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09746-06281,57.854,2.405,0.708,1.286,5.364,29.803
931,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09751-09376,3.283,2.448,0.206,2.077,2.692,6.716
932,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09751-07281,24.619,2.224,0.472,1.375,4.200,18.027
933,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09748-10232,52.520,2.785,1.017,1.100,5.625,27.305
934,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09755-11378,40.621,2.455,0.612,1.300,3.812,24.898
935,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09781-11381,4.103,2.507,0.369,2.091,3.000,6.716
936,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09787-09235,0.410,2.133,0.000,2.133,2.133,2.562
937,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09786-11252,10.258,2.584,0.417,1.900,3.500,11.621
938,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09786-01698,21.747,1.621,0.432,0.763,2.846,16.901
939,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09791-04439,9.027,2.109,0.334,1.667,2.889,11.090
940,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09801-06836,150.175,2.006,0.657,0.778,4.200,47.363
941,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09825-03199,17.233,2.217,0.542,1.250,3.200,15.620
942,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09829-03801,34.877,2.228,0.452,1.286,3.450,22.181
943,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09833-04453,2.872,2.840,0.595,2.000,3.600,5.811
944,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09834-11455,20.105,1.756,0.402,1.250,3.000,18.182
945,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09838-10710,8.617,1.590,0.153,1.308,1.889,11.090
946,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09843-04018,32.825,2.510,0.666,1.030,4.486,21.275
947,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09853-11159,0.410,2.444,0.000,2.444,2.444,2.562
948,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09854-11156,0.821,2.145,0.077,2.091,2.200,3.624
949,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09850-03637,37.338,1.573,0.419,1.022,3.100,22.181
950,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09854-10822,9.027,2.973,0.363,2.385,3.667,11.996
951,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09863-06838,2.052,2.625,0.402,2.250,3.222,4.905
952,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09862-04830,28.312,2.854,0.845,1.333,4.750,19.838
953,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09865-06518,20.105,2.893,0.615,1.625,4.444,15.995
954,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09865-06693,11.489,2.529,0.485,1.667,3.727,12.527
955,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09879-10676,0.821,1.252,0.059,1.211,1.294,3.843
956,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09876-06313,22.157,1.924,0.367,1.250,2.833,19.243
957,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09882-05444,5.744,1.392,0.237,0.895,1.800,9.434
958,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09886-10672,0.821,0.961,0.267,0.773,1.150,3.843
959,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09887-10676,1.231,1.232,0.161,1.045,1.333,4.905
960,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09888-05444,4.924,2.336,0.459,1.500,3.000,8.528
961,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09890-10676,0.410,1.333,0.000,1.333,1.333,2.562
962,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09893-06668,0.410,2.125,0.000,2.125,2.125,2.562
963,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09893-10687,1.231,3.629,0.947,2.583,4.429,3.624
964,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09895-10680,0.410,1.846,0.000,1.846,1.846,2.562
965,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09888-10675,80.421,2.048,0.575,0.773,3.857,93.408
966,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09900-04577,11.078,2.884,0.380,2.000,3.600,12.527
967,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09905-03493,13.130,2.045,0.414,1.227,2.824,12.902
968,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09904-08250,47.596,2.573,0.898,1.433,5.091,25.649
969,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09907-07267,22.157,2.622,0.521,1.889,4.429,17.587
970,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09911-07005,20.105,3.000,0.756,1.312,4.800,16.526
971,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09910-10249,34.877,1.063,0.338,0.617,2.235,22.556
972,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09916-06512,29.543,2.060,0.351,1.269,2.815,19.463
973,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09922-06462,13.540,1.933,0.292,1.300,2.500,19.619
974,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09939-08066,5.744,2.131,0.266,1.857,2.833,9.434
975,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09943-06492,1.231,2.375,0.305,2.125,2.714,3.624
976,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09939-03471,39.390,2.609,0.634,1.500,3.944,22.931
977,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09942-10168,19.285,1.611,0.264,1.067,2.240,16.526
978,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09942-11226,41.031,2.149,0.479,1.300,3.778,23.617
979,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09950-01535,38.569,2.633,0.569,1.571,4.100,22.556
980,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09960-11441,17.643,2.184,0.368,1.579,2.815,15.089
981,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09962-01629,13.130,2.214,0.417,1.476,3.150,13.277
982,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09963-05478,16.413,3.379,0.969,1.824,6.000,14.339
983,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09962-05253,36.928,2.058,0.459,1.258,3.471,23.462
984,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09970-02005,10.668,1.555,0.589,0.854,3.000,11.466
985,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09982-05737,8.206,1.698,0.282,1.235,2.500,11.246
986,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09997-06797,30.773,2.317,0.479,1.448,3.308,22.181
987,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10004-09889,9.437,2.133,0.425,1.429,3.167,11.090
988,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10024-05959,21.336,1.941,0.355,1.069,2.840,16.901
989,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10041-02087,0.821,1.476,0.269,1.286,1.667,3.843
990,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10036-10963,97.654,1.948,0.404,1.179,3.769,39.612
991,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10047-05448,3.693,1.115,0.171,0.833,1.435,6.341
992,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10043-09927,51.289,2.472,0.682,1.156,4.364,27.461
993,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10066-08884,1.231,2.898,0.412,2.444,3.250,3.624
994,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10066-08886,0.821,3.143,0.202,3.000,3.286,3.624
995,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10074-09806,43.903,2.064,0.426,1.073,3.333,24.588
996,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10082-09191,9.027,1.215,0.128,1.000,1.625,10.185
997,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10087-11351,2.872,2.901,0.614,2.231,4.000,5.435
998,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10102-08572,33.646,1.617,0.274,0.973,2.225,21.275
999,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10115-06209,5.334,2.228,0.339,1.765,3.000,7.998
1000,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10119-08827,42.262,2.334,0.458,1.321,3.545,24.368
1001,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10121-08916,23.798,2.160,0.301,1.462,2.885,17.807
1002,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10135-06796,3.283,2.595,0.386,1.857,2.857,6.716
1003,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10137-01459,27.901,1.658,0.459,0.892,2.765,19.994
1004,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10143-01558,22.978,2.002,0.324,1.273,2.640,17.432
1005,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10166-05689,46.365,1.955,0.531,1.056,3.059,26.555
1006,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10171-08359,31.594,2.832,0.880,1.375,4.714,21.275
1007,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10179-05629,32.415,1.958,0.277,1.350,2.484,21.275
1008,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10186-08575,8.206,2.275,0.294,1.706,2.750,11.090
1009,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10191-08601,33.235,3.475,0.888,2.000,5.800,21.275
1010,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10192-07716,43.903,2.522,0.608,1.200,4.200,24.898
1011,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10201-02490,21.336,1.097,0.403,0.519,2.385,18.337
1012,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10210-10027,0.821,1.749,0.018,1.737,1.762,3.843
1013,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10210-10029,0.410,1.684,0.000,1.684,1.684,2.562
1014,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10210-10031,0.410,1.667,0.000,1.667,1.667,2.562
1015,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10213-08480,2.872,2.295,0.271,1.824,2.615,5.435
1016,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10216-10035,1.641,1.620,0.455,1.138,2.200,4.905
1017,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10217-10032,0.410,1.292,0.000,1.292,1.292,2.562
1018,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10212-01437,68.522,2.495,0.643,1.474,4.556,31.304
1019,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10219-06297,0.821,1.885,0.163,1.769,2.000,3.843
1020,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10215-10023,18.054,1.322,0.207,0.861,1.762,33.427
1021,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10217-08476,22.567,2.271,0.438,1.542,3.542,18.182
1022,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10221-10020,0.410,1.407,0.000,1.407,1.407,2.562
1023,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10221-10027,1.641,1.359,0.209,1.133,1.636,6.186
1024,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10221-10036,2.872,1.872,0.661,1.133,3.083,5.435
1025,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10222-01442,6.975,2.723,0.678,1.952,4.462,11.841
1026,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10224-10031,1.231,1.763,0.754,1.138,2.600,3.624
1027,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10224-10024,1.641,1.249,0.298,1.037,1.682,4.529
1028,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10224-11473,6.975,1.689,0.479,1.000,2.778,12.527
1029,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10226-06302,1.641,1.791,0.276,1.385,2.000,5.811
1030,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10228-06311,0.410,3.000,0.000,3.000,3.000,2.562
1031,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10228-10022,0.410,1.571,0.000,1.571,1.571,2.562
1032,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10226-10029,3.283,1.441,0.273,0.968,1.762,8.528
1033,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10229-10035,3.693,1.655,0.320,1.000,2.125,9.809
1034,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10231-10023,0.410,1.778,0.000,1.778,1.778,2.562
1035,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10227-06303,28.312,2.231,0.787,1.053,4.600,27.616
1036,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10232-10025,0.410,2.571,0.000,2.571,2.571,2.562
1037,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10235-10151,25.850,1.709,0.375,0.684,2.500,18.713
1038,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10238-10546,31.594,2.587,0.668,1.185,3.757,20.214
1039,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:10246-05433,17.233,2.048,0.376,1.278,3.000,15.089
